#Wave		#Intensity
3778.442383	21099.611328
3777.704102	20890.511719
3776.965820	20929.589844
3776.227539	20763.017578
3775.489258	20965.283203
3774.750000	20935.806641
3774.011719	20775.835938
3773.272461	20769.232422
3772.534180	21069.208984
3771.794922	21010.382813
3771.055664	20782.033203
3770.316406	20873.226563
3769.577148	20788.384766
3768.837891	20742.673828
3768.097656	20824.054688
3767.358398	20856.541016
3766.618164	20589.343750
3765.877930	20866.115234
3765.137695	20579.464844
3764.397461	21142.648438
3763.657227	20660.734375
3762.916992	20940.566406
3762.176758	20937.199219
3761.435547	21018.423828
3760.694336	20754.794922
3759.954102	20777.476563
3759.212891	21001.779297
3758.471680	20926.867188
3757.730469	20910.496094
3756.989258	20965.640625
3756.247070	20630.771484
3755.505859	20815.921875
3754.763672	20819.070313
3754.021484	20958.650391
3753.280273	20867.585938
3752.538086	20838.251953
3751.795898	20847.886719
3751.052734	20909.458984
3750.310547	20854.164063
3749.568359	21064.996094
3748.825195	20802.029297
3748.082031	21029.021484
3747.339844	20921.841797
3746.596680	20960.636719
3745.853516	21018.875000
3745.109375	20652.375000
3744.366211	21093.154297
3743.623047	20956.876953
3742.878906	20878.972656
3742.134766	20891.814453
3741.391602	20697.322266
3740.647461	20988.742188
3739.903320	21001.558594
3739.159180	21117.986328
3738.414063	21001.279297
3737.669922	21111.193359
3736.924805	20810.048828
3736.180664	20974.966797
3735.435547	21146.302734
3734.690430	20644.736328
3733.945313	20919.566406
3733.200195	21055.255859
3732.455078	20680.041016
3731.708984	21090.507813
3730.963867	21077.419922
3730.217773	21109.578125
